name,latitude,longitude,Unnamed: 3,geometry
The Wooly,40.7207123,-73.99695659999999,,"{'location': {'lat': 40.7207123, 'lng': -73.99695659999999}, 'viewport': {'northeast': {'lat': 40.72199773029149, 'lng': -73.99565061970848}, 'southwest': {'lat': 40.71929976970849, 'lng': -73.9983485802915}}}"
Grotta Local,40.7203092,-73.99702429999999,,"{'location': {'lat': 40.7203092, 'lng': -73.99702429999999}, 'viewport': {'northeast': {'lat': 40.7216455802915, 'lng': -73.99562081970849}, 'southwest': {'lat': 40.7189476197085, 'lng': -73.9983187802915}}}"
Katra Lounge & Event Space,40.72169290000001,-73.9931265,,"{'location': {'lat': 40.72169290000001, 'lng': -73.9931265}, 'viewport': {'northeast': {'lat': 40.72308268029151, 'lng': -73.99192211970849}, 'southwest': {'lat': 40.72038471970851, 'lng': -73.9946200802915}}}"
Loreley Beer Garden,40.7212299,-73.99287249999999,,"{'location': {'lat': 40.7212299, 'lng': -73.99287249999999}, 'viewport': {'northeast': {'lat': 40.7226730302915, 'lng': -73.99146561970849}, 'southwest': {'lat': 40.7199750697085, 'lng': -73.9941635802915}}}"
Jadis,40.72098,-73.99107599999999,,"{'location': {'lat': 40.72098, 'lng': -73.99107599999999}, 'viewport': {'northeast': {'lat': 40.7222975802915, 'lng': -73.98974391970849}, 'southwest': {'lat': 40.7195996197085, 'lng': -73.9924418802915}}}"
"Dixon Place (Open Channels New York, Inc)",40.72060150000001,-73.9928199,,"{'location': {'lat': 40.72060150000001, 'lng': -73.9928199}, 'viewport': {'northeast': {'lat': 40.7219122302915, 'lng': -73.9914041197085}, 'southwest': {'lat': 40.7192142697085, 'lng': -73.99410208029151}}}"
Bonnie Vee,40.72240170000001,-73.9921615,,"{'location': {'lat': 40.72240170000001, 'lng': -73.9921615}, 'viewport': {'northeast': {'lat': 40.72382758029151, 'lng': -73.99077961970849}, 'southwest': {'lat': 40.72112961970851, 'lng': -73.9934775802915}}}"
Freemans,40.72198770000001,-73.9924573,,"{'location': {'lat': 40.72198770000001, 'lng': -73.9924573}, 'viewport': {'northeast': {'lat': 40.72331628029151, 'lng': -73.99112071970849}, 'southwest': {'lat': 40.72061831970851, 'lng': -73.9938186802915}}}"
The Bowery Rooftop,40.7218172,-73.99247199999999,,"{'location': {'lat': 40.7218172, 'lng': -73.99247199999999}, 'viewport': {'northeast': {'lat': 40.7231109802915, 'lng': -73.99092896970849}, 'southwest': {'lat': 40.7204130197085, 'lng': -73.9936269302915}}}"
Unlisted,40.7218606,-73.9926692,,"{'location': {'lat': 40.7218606, 'lng': -73.9926692}, 'viewport': {'northeast': {'lat': 40.7231954802915, 'lng': -73.99124146970848}, 'southwest': {'lat': 40.7204975197085, 'lng': -73.9939394302915}}}"
Ray’s,40.721182,-73.992504,,"{'location': {'lat': 40.721182, 'lng': -73.992504}, 'viewport': {'northeast': {'lat': 40.7225899802915, 'lng': -73.9910991197085}, 'southwest': {'lat': 40.7198920197085, 'lng': -73.9937970802915}}}"
Banzarbar,40.72198429999999,-73.99244589999999,,"{'location': {'lat': 40.72198429999999, 'lng': -73.99244589999999}, 'viewport': {'northeast': {'lat': 40.72331713029149, 'lng': -73.99113826970849}, 'southwest': {'lat': 40.72061916970849, 'lng': -73.9938362302915}}}"
Outer Heaven,40.72203839999999,-73.9924255,,"{'location': {'lat': 40.72203839999999, 'lng': -73.9924255}, 'viewport': {'northeast': {'lat': 40.72334418029149, 'lng': -73.9911280697085}, 'southwest': {'lat': 40.72064621970849, 'lng': -73.9938260302915}}}"
Champagne Problems,40.7212621,-73.9933561,,"{'location': {'lat': 40.7212621, 'lng': -73.9933561}, 'viewport': {'northeast': {'lat': 40.7226383302915, 'lng': -73.9921291197085}, 'southwest': {'lat': 40.7199403697085, 'lng': -73.9948270802915}}}"
Pinky Swear,40.7208685,-73.9927592,,"{'location': {'lat': 40.7208685, 'lng': -73.9927592}, 'viewport': {'northeast': {'lat': 40.7221851802915, 'lng': -73.9913015197085}, 'southwest': {'lat': 40.7194872197085, 'lng': -73.9939994802915}}}"
The Underground,40.7209818,-73.9931495,,"{'location': {'lat': 40.7209818, 'lng': -73.9931495}, 'viewport': {'northeast': {'lat': 40.7223915802915, 'lng': -73.99206771970849}, 'southwest': {'lat': 40.7196936197085, 'lng': -73.99476568029151}}}"
Ainslie Bowery,40.7209818,-73.9931495,,"{'location': {'lat': 40.7209818, 'lng': -73.9931495}, 'viewport': {'northeast': {'lat': 40.72240908029149, 'lng': -73.99206046970849}, 'southwest': {'lat': 40.7197111197085, 'lng': -73.99475843029151}}}"
205 Club,40.7223601,-73.9918974,,"{'location': {'lat': 40.7223601, 'lng': -73.9918974}, 'viewport': {'northeast': {'lat': 40.72368983029151, 'lng': -73.99047801970849}, 'southwest': {'lat': 40.72099186970851, 'lng': -73.99317598029151}}}"
Bar Louis,40.72238699999999,-73.991957,,"{'location': {'lat': 40.72238699999999, 'lng': -73.991957}, 'viewport': {'northeast': {'lat': 40.72378623029149, 'lng': -73.9906067697085}, 'southwest': {'lat': 40.7210882697085, 'lng': -73.99330473029151}}}"
cloudM New York Bowery,40.720661,-73.9934747,,"{'location': {'lat': 40.720661, 'lng': -73.9934747}, 'viewport': {'northeast': {'lat': 40.7220370802915, 'lng': -73.99233451970849}, 'southwest': {'lat': 40.7193391197085, 'lng': -73.9950324802915}}}"
Tampico NYC,40.7203671,-73.9932705,,"{'location': {'lat': 40.7203671, 'lng': -73.9932705}, 'viewport': {'northeast': {'lat': 40.72163133029151, 'lng': -73.9919675197085}, 'southwest': {'lat': 40.71893336970851, 'lng': -73.9946654802915}}}"
Pianos,40.72104759999999,-73.98772830000001,,"{'location': {'lat': 40.72104759999999, 'lng': -73.98772830000001}, 'viewport': {'northeast': {'lat': 40.7224098302915, 'lng': -73.9864575197085}, 'southwest': {'lat': 40.7197118697085, 'lng': -73.98915548029152}}}"
Rockwood Music Hall,40.7223045,-73.9885815,,"{'location': {'lat': 40.7223045, 'lng': -73.9885815}, 'viewport': {'northeast': {'lat': 40.72365558029149, 'lng': -73.98732301970848}, 'southwest': {'lat': 40.72095761970849, 'lng': -73.9900209802915}}}"
Arlene's Grocery,40.721282,-73.988371,,"{'location': {'lat': 40.721282, 'lng': -73.988371}, 'viewport': {'northeast': {'lat': 40.72268098029149, 'lng': -73.98695656970848}, 'southwest': {'lat': 40.71998301970849, 'lng': -73.9896545302915}}}"
Hair of the Dog,40.721296,-73.98836849999999,,"{'location': {'lat': 40.721296, 'lng': -73.98836849999999}, 'viewport': {'northeast': {'lat': 40.72265898029149, 'lng': -73.98713536970848}, 'southwest': {'lat': 40.71996101970849, 'lng': -73.9898333302915}}}"
The Slipper Room,40.7214355,-73.98871919999999,,"{'location': {'lat': 40.7214355, 'lng': -73.98871919999999}, 'viewport': {'northeast': {'lat': 40.7228266302915, 'lng': -73.98736266970849}, 'southwest': {'lat': 40.7201286697085, 'lng': -73.9900606302915}}}"
Tre,40.72177219999999,-73.9875833,,"{'location': {'lat': 40.72177219999999, 'lng': -73.9875833}, 'viewport': {'northeast': {'lat': 40.7231316302915, 'lng': -73.9861920197085}, 'southwest': {'lat': 40.72043366970851, 'lng': -73.9888899802915}}}"
The Skinny Bar and Lounge,40.72154099999999,-73.988186,,"{'location': {'lat': 40.72154099999999, 'lng': -73.988186}, 'viewport': {'northeast': {'lat': 40.72291373029149, 'lng': -73.98697661970849}, 'southwest': {'lat': 40.72021576970849, 'lng': -73.9896745802915}}}"
Sons of Essex,40.7202075,-73.9876239,,"{'location': {'lat': 40.7202075, 'lng': -73.9876239}, 'viewport': {'northeast': {'lat': 40.7215242302915, 'lng': -73.9861570697085}, 'southwest': {'lat': 40.7188262697085, 'lng': -73.9888550302915}}}"
Local 138,40.7219589,-73.988568,,"{'location': {'lat': 40.7219589, 'lng': -73.988568}, 'viewport': {'northeast': {'lat': 40.7232709302915, 'lng': -73.9870911197085}, 'southwest': {'lat': 40.7205729697085, 'lng': -73.9897890802915}}}"
Verlaine,40.720079,-73.987785,,"{'location': {'lat': 40.720079, 'lng': -73.987785}, 'viewport': {'northeast': {'lat': 40.7213544802915, 'lng': -73.9864613697085}, 'southwest': {'lat': 40.7186565197085, 'lng': -73.9891593302915}}}"
Googie's Lounge,40.72097249999999,-73.9876401,,"{'location': {'lat': 40.72097249999999, 'lng': -73.9876401}, 'viewport': {'northeast': {'lat': 40.72235543029149, 'lng': -73.98640891970851}, 'southwest': {'lat': 40.7196574697085, 'lng': -73.98910688029152}}}"
Boho Karaoke Orchard,40.7207467,-73.9886926,,"{'location': {'lat': 40.7207467, 'lng': -73.9886926}, 'viewport': {'northeast': {'lat': 40.72211473029149, 'lng': -73.98743596970849}, 'southwest': {'lat': 40.7194167697085, 'lng': -73.9901339302915}}}"
Iggy's Keltic Lounge,40.72027780000001,-73.9880556,,"{'location': {'lat': 40.72027780000001, 'lng': -73.9880556}, 'viewport': {'northeast': {'lat': 40.72163308029149, 'lng': -73.9868036697085}, 'southwest': {'lat': 40.7189351197085, 'lng': -73.9895016302915}}}"
Marshall Stack,40.7206635,-73.98993639999999,,"{'location': {'lat': 40.7206635, 'lng': -73.98993639999999}, 'viewport': {'northeast': {'lat': 40.7219558802915, 'lng': -73.98855656970849}, 'southwest': {'lat': 40.7192579197085, 'lng': -73.9912545302915}}}"
September Wines & Spirits,40.7213588,-73.98782299999999,,"{'location': {'lat': 40.7213588, 'lng': -73.98782299999999}, 'viewport': {'northeast': {'lat': 40.72266303029149, 'lng': -73.98650101970848}, 'southwest': {'lat': 40.7199650697085, 'lng': -73.98919898029149}}}"
Mr. Purple,40.72174099999999,-73.988103,,"{'location': {'lat': 40.72174099999999, 'lng': -73.988103}, 'viewport': {'northeast': {'lat': 40.72306563029149, 'lng': -73.98690551970849}, 'southwest': {'lat': 40.72036766970849, 'lng': -73.9896034802915}}}"
Trapizzino,40.720409,-73.988922,,"{'location': {'lat': 40.720409, 'lng': -73.988922}, 'viewport': {'northeast': {'lat': 40.7217895802915, 'lng': -73.9876307697085}, 'southwest': {'lat': 40.7190916197085, 'lng': -73.99032873029151}}}"
Ludlow Bar,40.7215777,-73.9877076,,"{'location': {'lat': 40.7215777, 'lng': -73.9877076}, 'viewport': {'northeast': {'lat': 40.72291268029149, 'lng': -73.9863118697085}, 'southwest': {'lat': 40.72021471970849, 'lng': -73.98900983029151}}}"
Mazaar,40.7203151,-73.9876172,,"{'location': {'lat': 40.7203151, 'lng': -73.9876172}, 'viewport': {'northeast': {'lat': 40.7216356802915, 'lng': -73.9861240197085}, 'southwest': {'lat': 40.7189377197085, 'lng': -73.9888219802915}}}"
Taverna Di Bacco,40.72186139999999,-73.9875337,,"{'location': {'lat': 40.72186139999999, 'lng': -73.9875337}, 'viewport': {'northeast': {'lat': 40.7232039302915, 'lng': -73.9861506697085}, 'southwest': {'lat': 40.7205059697085, 'lng': -73.9888486302915}}}"
82 Stanton,40.7216905,-73.9887761,,"{'location': {'lat': 40.7216905, 'lng': -73.9887761}, 'viewport': {'northeast': {'lat': 40.7230536802915, 'lng': -73.9875222197085}, 'southwest': {'lat': 40.72035571970851, 'lng': -73.9902201802915}}}"
Rent Money Lounge,40.72137840000001,-73.98879939999999,,"{'location': {'lat': 40.72137840000001, 'lng': -73.98879939999999}, 'viewport': {'northeast': {'lat': 40.7227974802915, 'lng': -73.98741171970849}, 'southwest': {'lat': 40.7200995197085, 'lng': -73.9901096802915}}}"
Kinky’s Dessert Bar,40.72194470000001,-73.9884561,,"{'location': {'lat': 40.72194470000001, 'lng': -73.9884561}, 'viewport': {'northeast': {'lat': 40.7232756302915, 'lng': -73.98702921970848}, 'southwest': {'lat': 40.7205776697085, 'lng': -73.9897271802915}}}"
Make Believe,40.7221068,-73.9885583,,"{'location': {'lat': 40.7221068, 'lng': -73.9885583}, 'viewport': {'northeast': {'lat': 40.7234850302915, 'lng': -73.9873305197085}, 'southwest': {'lat': 40.7207870697085, 'lng': -73.9900284802915}}}"
Ms. Yoo,40.72120899999999,-73.989768,,"{'location': {'lat': 40.72120899999999, 'lng': -73.989768}, 'viewport': {'northeast': {'lat': 40.7225230802915, 'lng': -73.98830881970848}, 'southwest': {'lat': 40.7198251197085, 'lng': -73.9910067802915}}}"
Copper & Oak,40.72104660000001,-73.9897297,,"{'location': {'lat': 40.72104660000001, 'lng': -73.9897297}, 'viewport': {'northeast': {'lat': 40.72238323029151, 'lng': -73.98832011970849}, 'southwest': {'lat': 40.71968526970851, 'lng': -73.99101808029151}}}"
The Stanton Social,40.721158,-73.98812989999999,,"{'location': {'lat': 40.721158, 'lng': -73.98812989999999}, 'viewport': {'northeast': {'lat': 40.72258393029151, 'lng': -73.98672146970848}, 'southwest': {'lat': 40.71988596970851, 'lng': -73.9894194302915}}}"
Thief LES,40.7214524,-73.9878926,,"{'location': {'lat': 40.7214524, 'lng': -73.9878926}, 'viewport': {'northeast': {'lat': 40.7227718802915, 'lng': -73.98644511970849}, 'southwest': {'lat': 40.7200739197085, 'lng': -73.9891430802915}}}"
Close Up,40.7207559,-73.988492,,"{'location': {'lat': 40.7207559, 'lng': -73.988492}, 'viewport': {'northeast': {'lat': 40.7221565302915, 'lng': -73.9873172197085}, 'southwest': {'lat': 40.71945856970851, 'lng': -73.99001518029151}}}"
Sami & Susu,40.7220866,-73.9879939,,"{'location': {'lat': 40.7220866, 'lng': -73.9879939}, 'viewport': {'northeast': {'lat': 40.7234672302915, 'lng': -73.98673956970849}, 'southwest': {'lat': 40.72076926970851, 'lng': -73.98943753029151}}}"
Sam’s Juice Bar & Grill,40.72119939999999,-73.98789409999999,,"{'location': {'lat': 40.72119939999999, 'lng': -73.98789409999999}, 'viewport': {'northeast': {'lat': 40.7225824302915, 'lng': -73.9865407197085}, 'southwest': {'lat': 40.7198844697085, 'lng': -73.9892386802915}}}"
Mary's,40.7205062,-73.98862989999999,,"{'location': {'lat': 40.7205062, 'lng': -73.98862989999999}, 'viewport': {'northeast': {'lat': 40.7218941802915, 'lng': -73.98745661970848}, 'southwest': {'lat': 40.7191962197085, 'lng': -73.99015458029149}}}"
VICTORIA!,40.72244409999999,-73.98998470000001,,"{'location': {'lat': 40.72244409999999, 'lng': -73.98998470000001}, 'viewport': {'northeast': {'lat': 40.72377013029149, 'lng': -73.9885410697085}, 'southwest': {'lat': 40.7210721697085, 'lng': -73.99123903029152}}}"
Kind Regards,40.7208262,-73.9878062,,"{'location': {'lat': 40.7208262, 'lng': -73.9878062}, 'viewport': {'northeast': {'lat': 40.72221493029149, 'lng': -73.9865355197085}, 'southwest': {'lat': 40.71951696970849, 'lng': -73.9892334802915}}}"
Chinato,40.721247,-73.98748479999999,,"{'location': {'lat': 40.721247, 'lng': -73.98748479999999}, 'viewport': {'northeast': {'lat': 40.7225569802915, 'lng': -73.98615601970849}, 'southwest': {'lat': 40.7198590197085, 'lng': -73.98885398029151}}}"
The Lobby Bar,40.72181670000001,-73.9873665,,"{'location': {'lat': 40.72181670000001, 'lng': -73.9873665}, 'viewport': {'northeast': {'lat': 40.72319033029151, 'lng': -73.9860586197085}, 'southwest': {'lat': 40.72049236970851, 'lng': -73.98875658029151}}}"
Essex Beer Store,40.7211498,-73.9870716,,"{'location': {'lat': 40.7211498, 'lng': -73.9870716}, 'viewport': {'northeast': {'lat': 40.7224431802915, 'lng': -73.98572101970849}, 'southwest': {'lat': 40.7197452197085, 'lng': -73.9884189802915}}}"
Pretty Ricky’s,40.719946,-73.988295,,"{'location': {'lat': 40.719946, 'lng': -73.988295}, 'viewport': {'northeast': {'lat': 40.7213514802915, 'lng': -73.98693396970849}, 'southwest': {'lat': 40.7186535197085, 'lng': -73.9896319302915}}}"
Set L.E.S.,40.7198624,-73.9886208,,"{'location': {'lat': 40.7198624, 'lng': -73.9886208}, 'viewport': {'northeast': {'lat': 40.7211902802915, 'lng': -73.98720651970851}, 'southwest': {'lat': 40.71849231970851, 'lng': -73.98990448029153}}}"
Tigre,40.7199544,-73.98819519999999,,"{'location': {'lat': 40.7199544, 'lng': -73.98819519999999}, 'viewport': {'northeast': {'lat': 40.7213378802915, 'lng': -73.98688826970849}, 'southwest': {'lat': 40.7186399197085, 'lng': -73.98958623029151}}}"
The Mercury Lounge,40.72216760000001,-73.9867459,,"{'location': {'lat': 40.72216760000001, 'lng': -73.9867459}, 'viewport': {'northeast': {'lat': 40.7235822302915, 'lng': -73.9853601197085}, 'southwest': {'lat': 40.7208842697085, 'lng': -73.98805808029151}}}"
Donnybrook,40.7201861,-73.9846227,,"{'location': {'lat': 40.7201861, 'lng': -73.9846227}, 'viewport': {'northeast': {'lat': 40.72154948029151, 'lng': -73.9832174197085}, 'southwest': {'lat': 40.71885151970851, 'lng': -73.9859153802915}}}"
Balvanera,40.72066019999999,-73.9853885,,"{'location': {'lat': 40.72066019999999, 'lng': -73.9853885}, 'viewport': {'northeast': {'lat': 40.72197113029151, 'lng': -73.98396931970849}, 'southwest': {'lat': 40.71927316970851, 'lng': -73.9866672802915}}}"
Boulton & Watt,40.72252,-73.9863608,,"{'location': {'lat': 40.72252, 'lng': -73.9863608}, 'viewport': {'northeast': {'lat': 40.7238244302915, 'lng': -73.98492016970849}, 'southwest': {'lat': 40.7211264697085, 'lng': -73.9876181302915}}}"
Subject: A Cocktail Bar,40.721441,-73.98473570000002,,"{'location': {'lat': 40.721441, 'lng': -73.98473570000002}, 'viewport': {'northeast': {'lat': 40.7228177302915, 'lng': -73.9834301697085}, 'southwest': {'lat': 40.7201197697085, 'lng': -73.9861281302915}}}"
The Mayfly,40.72148329999999,-73.9846498,,"{'location': {'lat': 40.72148329999999, 'lng': -73.9846498}, 'viewport': {'northeast': {'lat': 40.7229169302915, 'lng': -73.98329531970849}, 'southwest': {'lat': 40.7202189697085, 'lng': -73.98599328029151}}}"
Biga Bite,40.7212685,-73.9840754,,"{'location': {'lat': 40.7212685, 'lng': -73.9840754}, 'viewport': {'northeast': {'lat': 40.7226615302915, 'lng': -73.9826513197085}, 'southwest': {'lat': 40.7199635697085, 'lng': -73.9853492802915}}}"
Brick Wine Bar,40.7207502,-73.9843384,,"{'location': {'lat': 40.7207502, 'lng': -73.9843384}, 'viewport': {'northeast': {'lat': 40.72205023029149, 'lng': -73.98295246970848}, 'southwest': {'lat': 40.7193522697085, 'lng': -73.9856504302915}}}"
Omar's Kitchen and Rum Bar,40.7203841,-73.9845338,,"{'location': {'lat': 40.7203841, 'lng': -73.9845338}, 'viewport': {'northeast': {'lat': 40.7217530802915, 'lng': -73.98311801970848}, 'southwest': {'lat': 40.7190551197085, 'lng': -73.9858159802915}}}"
Cafe Skye,40.7199522,-73.9848726,,"{'location': {'lat': 40.7199522, 'lng': -73.9848726}, 'viewport': {'northeast': {'lat': 40.72127023029149, 'lng': -73.9834183197085}, 'southwest': {'lat': 40.7185722697085, 'lng': -73.98611628029151}}}"
Parkside Lounge,40.72102399999999,-73.983235,,"{'location': {'lat': 40.72102399999999, 'lng': -73.983235}, 'viewport': {'northeast': {'lat': 40.7224687302915, 'lng': -73.9818449197085}, 'southwest': {'lat': 40.7197707697085, 'lng': -73.98454288029151}}}"
Poco NYC,40.7225107,-73.9829025,,"{'location': {'lat': 40.7225107, 'lng': -73.9829025}, 'viewport': {'northeast': {'lat': 40.7239144302915, 'lng': -73.9815708197085}, 'southwest': {'lat': 40.72121646970851, 'lng': -73.9842687802915}}}"
Mama's Bar,40.7226221,-73.9831628,,"{'location': {'lat': 40.7226221, 'lng': -73.9831628}, 'viewport': {'northeast': {'lat': 40.72395238029149, 'lng': -73.9817500697085}, 'southwest': {'lat': 40.7212544197085, 'lng': -73.9844480302915}}}"
Eastpoint Bar,40.7222292,-73.9830259,,"{'location': {'lat': 40.7222292, 'lng': -73.9830259}, 'viewport': {'northeast': {'lat': 40.7236188802915, 'lng': -73.98178941970849}, 'southwest': {'lat': 40.7209209197085, 'lng': -73.9844873802915}}}"
Downtime,40.7222442,-73.9830166,,"{'location': {'lat': 40.7222442, 'lng': -73.9830166}, 'viewport': {'northeast': {'lat': 40.72363628029149, 'lng': -73.9817699197085}, 'southwest': {'lat': 40.72093831970849, 'lng': -73.9844678802915}}}"
The Hairy Lemon,40.72248680000001,-73.98336189999999,,"{'location': {'lat': 40.72248680000001, 'lng': -73.98336189999999}, 'viewport': {'northeast': {'lat': 40.7237887802915, 'lng': -73.98191971970849}, 'southwest': {'lat': 40.7210908197085, 'lng': -73.9846176802915}}}"
Francis Kite Club,40.7217983,-73.980231,,"{'location': {'lat': 40.7217983, 'lng': -73.980231}, 'viewport': {'northeast': {'lat': 40.72321063029151, 'lng': -73.97898616970849}, 'southwest': {'lat': 40.72051266970851, 'lng': -73.98168413029151}}}"
Kent Ale House,40.7223506,-73.95923479999999,,"{'location': {'lat': 40.7223506, 'lng': -73.95923479999999}, 'viewport': {'northeast': {'lat': 40.7237481302915, 'lng': -73.9578663197085}, 'southwest': {'lat': 40.7210501697085, 'lng': -73.96056428029152}}}"
Macoletta,40.7209907,-73.960269,,"{'location': {'lat': 40.7209907, 'lng': -73.960269}, 'viewport': {'northeast': {'lat': 40.72249933029149, 'lng': -73.9589521197085}, 'southwest': {'lat': 40.71980136970849, 'lng': -73.96165008029152}}}"
Dolly's Swing and Dive,40.7207154,-73.961091,,"{'location': {'lat': 40.7207154, 'lng': -73.961091}, 'viewport': {'northeast': {'lat': 40.72210793029151, 'lng': -73.9597827697085}, 'southwest': {'lat': 40.71940996970851, 'lng': -73.9624807302915}}}"
Bee's Knees & Honey Lounge,40.7201005,-73.96110589999999,,"{'location': {'lat': 40.7201005, 'lng': -73.96110589999999}, 'viewport': {'northeast': {'lat': 40.7214017302915, 'lng': -73.95980966970849}, 'southwest': {'lat': 40.7187037697085, 'lng': -73.96250763029151}}}"
The Soccer Republic at Kent Ale House,40.7223224,-73.9592715,,"{'location': {'lat': 40.7223224, 'lng': -73.9592715}, 'viewport': {'northeast': {'lat': 40.7237223802915, 'lng': -73.95786626970849}, 'southwest': {'lat': 40.7210244197085, 'lng': -73.96056423029151}}}"
ART Williamsburg,40.7216011,-73.9588991,,"{'location': {'lat': 40.7216011, 'lng': -73.9588991}, 'viewport': {'northeast': {'lat': 40.7228155802915, 'lng': -73.9573336697085}, 'southwest': {'lat': 40.7201176197085, 'lng': -73.96003163029151}}}"
The Water Tower Bar,40.72160119999999,-73.958897,,"{'location': {'lat': 40.72160119999999, 'lng': -73.958897}, 'viewport': {'northeast': {'lat': 40.72282948029149, 'lng': -73.95731766970849}, 'southwest': {'lat': 40.7201315197085, 'lng': -73.96001563029151}}}"
Bar Schimmi,40.7221209,-73.9588684,,"{'location': {'lat': 40.7221209, 'lng': -73.9588684}, 'viewport': {'northeast': {'lat': 40.7234525802915, 'lng': -73.95741051970849}, 'southwest': {'lat': 40.7207546197085, 'lng': -73.96010848029151}}}"
Brooklyn Brewery,40.7217625,-73.9577086,,"{'location': {'lat': 40.7217625, 'lng': -73.9577086}, 'viewport': {'northeast': {'lat': 40.7232009302915, 'lng': -73.9564206197085}, 'southwest': {'lat': 40.72050296970851, 'lng': -73.9591185802915}}}"
Wythe Hotel,40.7218694,-73.9581,,"{'location': {'lat': 40.7218694, 'lng': -73.9581}, 'viewport': {'northeast': {'lat': 40.7231698802915, 'lng': -73.9567698697085}, 'southwest': {'lat': 40.7204719197085, 'lng': -73.9594678302915}}}"
Brooklyn Bowl,40.7218874,-73.9573813,,"{'location': {'lat': 40.7218874, 'lng': -73.9573813}, 'viewport': {'northeast': {'lat': 40.7232268802915, 'lng': -73.9562396197085}, 'southwest': {'lat': 40.72052891970851, 'lng': -73.9589375802915}}}"
Mable's Smokehouse & Banquet Hall,40.7211021,-73.95687439999999,,"{'location': {'lat': 40.7211021, 'lng': -73.95687439999999}, 'viewport': {'northeast': {'lat': 40.7224865302915, 'lng': -73.9556268697085}, 'southwest': {'lat': 40.7197885697085, 'lng': -73.9583248302915}}}"
The Whiskey Annex,40.7211161,-73.95683989999999,,"{'location': {'lat': 40.7211161, 'lng': -73.95683989999999}, 'viewport': {'northeast': {'lat': 40.72238493029149, 'lng': -73.95545986970849}, 'southwest': {'lat': 40.7196869697085, 'lng': -73.9581578302915}}}"
The Whiskey Brooklyn,40.72110689999999,-73.9565362,,"{'location': {'lat': 40.72110689999999, 'lng': -73.9565362}, 'viewport': {'northeast': {'lat': 40.7224366802915, 'lng': -73.9551156197085}, 'southwest': {'lat': 40.7197387197085, 'lng': -73.9578135802915}}}"
Superior Ingredients,40.7223189,-73.9578208,,"{'location': {'lat': 40.7223189, 'lng': -73.9578208}, 'viewport': {'northeast': {'lat': 40.7235904802915, 'lng': -73.9563466197085}, 'southwest': {'lat': 40.7208925197085, 'lng': -73.9590445802915}}}"
Brooklyn Billiards,40.72133950000001,-73.9575862,,"{'location': {'lat': 40.72133950000001, 'lng': -73.9575862}, 'viewport': {'northeast': {'lat': 40.7227103302915, 'lng': -73.9562135197085}, 'southwest': {'lat': 40.7200123697085, 'lng': -73.95891148029152}}}"
NY Axe Williamsburg - Axe Throwing Brooklyn,40.72122230000001,-73.95767839999999,,"{'location': {'lat': 40.72122230000001, 'lng': -73.95767839999999}, 'viewport': {'northeast': {'lat': 40.7226351802915, 'lng': -73.95622946970849}, 'southwest': {'lat': 40.71993721970851, 'lng': -73.95892743029151}}}"
Bk Backyard Bar,40.72129049999999,-73.95800779999999,,"{'location': {'lat': 40.72129049999999, 'lng': -73.95800779999999}, 'viewport': {'northeast': {'lat': 40.7227558302915, 'lng': -73.9565350697085}, 'southwest': {'lat': 40.7200578697085, 'lng': -73.9592330302915}}}"
Bar Blondeau,40.72202679999999,-73.95805349999999,,"{'location': {'lat': 40.72202679999999, 'lng': -73.95805349999999}, 'viewport': {'northeast': {'lat': 40.72327283029149, 'lng': -73.95664771970849}, 'southwest': {'lat': 40.72057486970849, 'lng': -73.95934568029149}}}"
Gabriela,40.72179200000001,-73.9583887,,"{'location': {'lat': 40.72179200000001, 'lng': -73.9583887}, 'viewport': {'northeast': {'lat': 40.7230623802915, 'lng': -73.9569167697085}, 'southwest': {'lat': 40.7203644197085, 'lng': -73.9596147302915}}}"
The Turf Club,40.722297,-73.95730069999999,,"{'location': {'lat': 40.722297, 'lng': -73.95730069999999}, 'viewport': {'northeast': {'lat': 40.7234697802915, 'lng': -73.95573181970849}, 'southwest': {'lat': 40.7207718197085, 'lng': -73.9584297802915}}}"
74Wythe,40.7223189,-73.9578208,,"{'location': {'lat': 40.7223189, 'lng': -73.9578208}, 'viewport': {'northeast': {'lat': 40.7235833302915, 'lng': -73.95635436970849}, 'southwest': {'lat': 40.7208853697085, 'lng': -73.9590523302915}}}"
Isla & Co - Williamsburg,40.7222858,-73.9570571,,"{'location': {'lat': 40.7222858, 'lng': -73.9570571}, 'viewport': {'northeast': {'lat': 40.72358008029149, 'lng': -73.9558153697085}, 'southwest': {'lat': 40.7208821197085, 'lng': -73.95851333029151}}}"
Jbird Cocktails,40.72228099999999,-73.958255,,"{'location': {'lat': 40.72228099999999, 'lng': -73.958255}, 'viewport': {'northeast': {'lat': 40.7234975302915, 'lng': -73.9570504197085}, 'southwest': {'lat': 40.7207995697085, 'lng': -73.9597483802915}}}"
Cafe Balearica,40.72110689999999,-73.9565362,,"{'location': {'lat': 40.72110689999999, 'lng': -73.9565362}, 'viewport': {'northeast': {'lat': 40.72250203029149, 'lng': -73.9550712197085}, 'southwest': {'lat': 40.71980406970849, 'lng': -73.9577691802915}}}"
Jaffa Cocktail and Raw Bar,40.7209634,-73.9585938,,"{'location': {'lat': 40.7209634, 'lng': -73.9585938}, 'viewport': {'northeast': {'lat': 40.7222235802915, 'lng': -73.9574534697085}, 'southwest': {'lat': 40.7195256197085, 'lng': -73.9601514302915}}}"
